LATITUDE;LONGITUDE;ANNUAL
-21,3005;-45,249;5180
-21,3005;-45,149;5194
-21,3005;-45,049;5206
-21,3005;-44,949;5173
-21,3005;-44,849;5175
-21,3005;-44,749;5174
-21,3005;-44,649;5123
-21,3005;-44,549;5074
-21,3005;-44,449;5047
-21,3005;-44,349;5035
-21,3005;-44,249;5017
-21,3005;-44,149;5013
-21,3005;-44,049;5000
-21,3005;-43,949;4966
-21,3005;-43,849;4940
-21,3005;-43,749;4865
-21,3005;-43,649;4806
-21,3005;-43,549;4742
-21,3005;-43,449;4788
-21,3005;-43,349;4822
-21,3005;-43,249;4838
-21,3005;-43,149;4875
-21,3005;-43,049;4930
-21,3005;-42,949;5022
-21,3005;-42,849;5009
-21,3005;-42,749;4959
-21,3005;-42,649;4923
-21,3005;-42,549;4958
-21,3005;-42,449;4973
-21,3005;-42,349;5002
-21,3005;-42,249;5046
-21,3005;-42,149;5035
-21,3005;-42,049;5105
-21,3005;-41,949;5128
-21,3005;-41,849;5155
-21,3005;-41,749;5134
-21,3005;-41,649;5083
-21,3005;-41,549;5084
-21,3005;-41,449;5103
-21,3005;-41,349;5098
-21,3005;-41,249;5121
-21,3005;-41,149;5149
-21,3005;-41,049;5207
-21,3005;-40,949;5260
-21,2005;-57,849;5118
-21,2005;-57,749;5098
-21,2005;-57,649;5099
-21,2005;-57,549;5098
-21,2005;-57,449;5087
-21,2005;-57,349;5076
-21,2005;-57,249;5070
-21,2005;-57,149;5076
-21,2005;-57,049;5083
-21,2005;-56,949;5080
-21,2005;-56,849;5047
-21,2005;-56,749;5012
-21,2005;-56,649;5026
-21,2005;-56,549;5057
-21,2005;-56,449;5092
-21,2005;-56,349;5115
-21,2005;-56,249;5132
-21,2005;-56,149;5160
-21,2005;-56,049;5167
-21,2005;-55,949;5176
-21,2005;-55,849;5184
-21,2005;-55,749;5181
-21,2005;-55,649;5178
-21,2005;-55,549;5158
-21,2005;-55,449;5156
-21,2005;-55,349;5149
-21,2005;-55,249;5152
-21,2005;-55,149;5160
-21,2005;-55,049;5167
-21,2005;-54,949;5176
-21,2005;-54,849;5174
-21,2005;-54,749;5174
-21,2005;-54,649;5168
-21,2005;-54,549;5174
-21,2005;-54,449;5186
-21,2005;-54,349;5183
-21,2005;-54,249;5187
-21,2005;-54,149;5183
-21,2005;-54,049;5185
-21,2005;-53,949;5192
-21,2005;-53,849;5190
-21,2005;-53,749;5200
-21,2005;-53,649;5214
-21,2005;-53,549;5245
-21,2005;-53,449;5237
-21,2005;-53,349;5238
-21,2005;-53,249;5239
-21,2005;-53,149;5253
-21,2005;-53,049;5262
-21,2005;-52,949;5283
-21,2005;-52,849;5289
-21,2005;-52,749;5303
-21,2005;-52,649;5304
-21,2005;-52,549;5320
-21,2005;-52,449;5333
-21,2005;-52,349;5321
-21,2005;-52,249;5317
-21,2005;-52,149;5335
-21,2005;-52,049;5339
-21,2005;-51,949;5347
-21,2005;-51,849;5327
-21,2005;-51,749;5350
-21,2005;-51,649;5356
-21,2005;-51,549;5340
-21,2005;-51,449;5341
-21,2005;-51,349;5329
-21,2005;-51,249;5343
-21,2005;-51,149;5357
-21,2005;-51,049;5362
-21,2005;-50,949;5356
-21,2005;-50,849;5368
-21,2005;-50,749;5359
-21,2005;-50,649;5371
-21,2005;-50,549;5375
-21,2005;-50,449;5384
-21,2005;-50,349;5377
-21,2005;-50,249;5373
-21,2005;-50,149;5333
-21,2005;-50,049;5348
-21,2005;-49,949;5337
-21,2005;-49,849;5340
-21,2005;-49,749;5344
-21,2005;-49,649;5340
-21,2005;-49,549;5337
-21,2005;-49,449;5347
-21,2005;-49,349;5352
-21,2005;-49,249;5354
-21,2005;-49,149;5346
-21,2005;-49,049;5335
-21,2005;-48,949;5324
-21,2005;-48,849;5344
-21,2005;-48,749;5354
-21,2005;-48,649;5368
-21,2005;-48,549;5366
-21,2005;-48,449;5355
-21,2005;-48,349;5345
-21,2005;-48,249;5344
-21,2005;-48,149;5341
-21,2005;-48,049;5347
-21,2005;-47,949;5337
-21,2005;-47,849;5318
-21,2005;-47,749;5303
-21,2005;-47,649;5306
-21,2005;-47,549;5295
-21,2005;-47,449;5277
-21,2005;-47,349;5268
-21,2005;-47,249;5251
-21,2005;-47,149;5227
-21,2005;-47,049;5199
-21,2005;-46,949;5194
-21,2005;-46,849;5180
-21,2005;-46,749;5165
-21,2005;-46,649;5141
-21,2005;-46,549;5112
-21,2005;-46,449;5092
-21,2005;-46,349;5081
-21,2005;-46,249;5103
-21,2005;-46,149;5144
-21,2005;-46,049;5184
-21,2005;-45,949;5183
-21,2005;-45,849;5192
-21,2005;-45,749;5192
-21,2005;-45,649;5166
-21,2005;-45,549;5191
-21,2005;-45,449;5209
-21,2005;-45,349;5220
-21,2005;-45,249;5224
-21,2005;-45,149;5232
-21,2005;-45,049;5220
-21,2005;-44,949;5178
-21,2005;-44,849;5173
-21,2005;-44,749;5152
-21,2005;-44,649;5106
-21,2005;-44,549;5088
-21,2005;-44,449;5079
-21,2005;-44,349;5055
-21,2005;-44,249;5030
-21,2005;-44,149;5020
-21,2005;-44,049;5007
-21,2005;-43,949;4978
-21,2005;-43,849;4958
-21,2005;-43,749;4906
-21,2005;-43,649;4803
-21,2005;-43,549;4731
-21,2005;-43,449;4798
-21,2005;-43,349;4805
-21,2005;-43,249;4798
-21,2005;-43,149;4832
-21,2005;-43,049;4893
-21,2005;-42,949;4955
-21,2005;-42,849;5015
-21,2005;-42,749;4995
-21,2005;-42,649;4913
-21,2005;-42,549;4940
-21,2005;-42,449;5010
-21,2005;-42,349;5065
-21,2005;-42,249;5110
-21,2005;-42,149;5110
-21,2005;-42,049;5123
-21,2005;-41,949;5149
-21,2005;-41,849;5157
-21,2005;-41,749;5095
-21,2005;-41,649;5116
-21,2005;-41,549;5110
-21,2005;-41,449;5067
-21,2005;-41,349;5084
-21,2005;-41,249;5056
-21,2005;-41,149;5085
-21,2005;-41,049;5166
-21,2005;-40,949;5231
-21,2005;-40,849;5344
-21,1005;-57,849;5120
-21,1005;-57,749;5098
-21,1005;-57,649;5105
-21,1005;-57,549;5092
-21,1005;-57,449;5074
-21,1005;-57,349;5074
-21,1005;-57,249;5051
-21,1005;-57,149;5080
-21,1005;-57,049;5104
-21,1005;-56,949;5093
-21,1005;-56,849;5058
-21,1005;-56,749;5024
-21,1005;-56,649;5040
-21,1005;-56,549;5073
-21,1005;-56,449;5109
-21,1005;-56,349;5124
-21,1005;-56,249;5132
-21,1005;-56,149;5173
-21,1005;-56,049;5183
-21,1005;-55,949;5185
-21,1005;-55,849;5189
-21,1005;-55,749;5176
-21,1005;-55,649;5195
-21,1005;-55,549;5187
-21,1005;-55,449;5176
-21,1005;-55,349;5160
-21,1005;-55,249;5169
-21,1005;-55,149;5171
-21,1005;-55,049;5174
-21,1005;-54,949;5182
-21,1005;-54,849;5175
-21,1005;-54,749;5181
-21,1005;-54,649;5179
-21,1005;-54,549;5188
-21,1005;-54,449;5189
-21,1005;-54,349;5189
-21,1005;-54,249;5181
-21,1005;-54,149;5175
-21,1005;-54,049;5184
-21,1005;-53,949;5187
-21,1005;-53,849;5185
-21,1005;-53,749;5189
-21,1005;-53,649;5218
-21,1005;-53,549;5239
-21,1005;-53,449;5233
-21,1005;-53,349;5241
-21,1005;-53,249;5252
-21,1005;-53,149;5251
-21,1005;-53,049;5259
-21,1005;-52,949;5282
-21,1005;-52,849;5294
-21,1005;-52,749;5300
-21,1005;-52,649;5312
-21,1005;-52,549;5329
-21,1005;-52,449;5326
-21,1005;-52,349;5316
-21,1005;-52,249;5327
-21,1005;-52,149;5336
-21,1005;-52,049;5341
-21,1005;-51,949;5335
-21,1005;-51,849;5331
-21,1005;-51,749;5350
-21,1005;-51,649;5351
-21,1005;-51,549;5350
-21,1005;-51,449;5368
-21,1005;-51,349;5368
-21,1005;-51,249;5360
-21,1005;-51,149;5381
-21,1005;-51,049;5382
-21,1005;-50,949;5364
-21,1005;-50,849;5368
-21,1005;-50,749;5369
-21,1005;-50,649;5380
-21,1005;-50,549;5365
-21,1005;-50,449;5367
-21,1005;-50,349;5355
-21,1005;-50,249;5355
-21,1005;-50,149;5327
-21,1005;-50,049;5350
-21,1005;-49,949;5360
-21,1005;-49,849;5357
-21,1005;-49,749;5359
-21,1005;-49,649;5353
-21,1005;-49,549;5346
-21,1005;-49,449;5356
-21,1005;-49,349;5356
-21,1005;-49,249;5358
-21,1005;-49,149;5347
-21,1005;-49,049;5341
-21,1005;-48,949;5344
-21,1005;-48,849;5363
-21,1005;-48,749;5369
-21,1005;-48,649;5366
-21,1005;-48,549;5368
-21,1005;-48,449;5368
-21,1005;-48,349;5348
-21,1005;-48,249;5362
-21,1005;-48,149;5370
-21,1005;-48,049;5370
-21,1005;-47,949;5360
-21,1005;-47,849;5344
-21,1005;-47,749;5339
-21,1005;-47,649;5297
-21,1005;-47,549;5271
-21,1005;-47,449;5249
-21,1005;-47,349;5253
-21,1005;-47,249;5256
-21,1005;-47,149;5263
-21,1005;-47,049;5247
-21,1005;-46,949;5216
-21,1005;-46,849;5199
-21,1005;-46,749;5193
-21,1005;-46,649;5165
-21,1005;-46,549;5163
-21,1005;-46,449;5143
-21,1005;-46,349;5108
-21,1005;-46,249;5122
-21,1005;-46,149;5172
-21,1005;-46,049;5219
-21,1005;-45,949;5216
-21,1005;-45,849;5203
-21,1005;-45,749;5195
-21,1005;-45,649;5175
-21,1005;-45,549;5197
-21,1005;-45,449;5236
-21,1005;-45,349;5233
-21,1005;-45,249;5233
-21,1005;-45,149;5234
-21,1005;-45,049;5190
-21,1005;-44,949;5129
-21,1005;-44,849;5122
-21,1005;-44,749;5118
-21,1005;-44,649;5094
-21,1005;-44,549;5088
-21,1005;-44,449;5077
-21,1005;-44,349;5063
-21,1005;-44,249;5026
-21,1005;-44,149;5010
-21,1005;-44,049;4991
-21,1005;-43,949;4986
-21,1005;-43,849;4975
-21,1005;-43,749;4949
-21,1005;-43,649;4811
-21,1005;-43,549;4771
-21,1005;-43,449;4817
-21,1005;-43,349;4814
-21,1005;-43,249;4791
-21,1005;-43,149;4809
-21,1005;-43,049;4838
-21,1005;-42,949;4918
-21,1005;-42,849;5018
-21,1005;-42,749;5053
-21,1005;-42,649;4980
-21,1005;-42,549;4869
-21,1005;-42,449;4936
-21,1005;-42,349;5063
-21,1005;-42,249;5072
-21,1005;-42,149;5059
-21,1005;-42,049;5082
-21,1005;-41,949;5157
-21,1005;-41,849;5118
-21,1005;-41,749;5027
-21,1005;-41,649;5074
-21,1005;-41,549;5040
-21,1005;-41,449;4964
-21,1005;-41,349;5033
-21,1005;-41,249;4965
-21,1005;-41,149;5015
-21,1005;-41,049;5147
-21,1005;-40,949;5223
-21,1005;-40,849;5270
-21,0005;-57,849;5132
-21,0005;-57,749;5121
-21,0005;-57,649;5123
-21,0005;-57,549;5108
-21,0005;-57,449;5092
-21,0005;-57,349;5095
-21,0005;-57,249;5082
-21,0005;-57,149;5100
-21,0005;-57,049;5107
-21,0005;-56,949;5097
-21,0005;-56,849;5047
-21,0005;-56,749;5040
-21,0005;-56,649;5048
-21,0005;-56,549;5089
-21,0005;-56,449;5128
-21,0005;-56,349;5144
-21,0005;-56,249;5163
-21,0005;-56,149;5169
-21,0005;-56,049;5181
-21,0005;-55,949;5176
-21,0005;-55,849;5180
-21,0005;-55,749;5182
-21,0005;-55,649;5204
-21,0005;-55,549;5192
-21,0005;-55,449;5184
-21,0005;-55,349;5194
-21,0005;-55,249;5191
-21,0005;-55,149;5197
-21,0005;-55,049;5198
-21,0005;-54,949;5203
-21,0005;-54,849;5196
-21,0005;-54,749;5197
-21,0005;-54,649;5194
-21,0005;-54,549;5198
-21,0005;-54,449;5194
-21,0005;-54,349;5179
-21,0005;-54,249;5178
-21,0005;-54,149;5175
-21,0005;-54,049;5182
-21,0005;-53,949;5197
-21,0005;-53,849;5197
-21,0005;-53,749;5202
-21,0005;-53,649;5235
-21,0005;-53,549;5253
-21,0005;-53,449;5245
-21,0005;-53,349;5266
-21,0005;-53,249;5253
-21,0005;-53,149;5254
-21,0005;-53,049;5265
-21,0005;-52,949;5289
-21,0005;-52,849;5301
-21,0005;-52,749;5303
-21,0005;-52,649;5322
-21,0005;-52,549;5322
-21,0005;-52,449;5312
-21,0005;-52,349;5324
-21,0005;-52,249;5329
-21,0005;-52,149;5322
-21,0005;-52,049;5330
-21,0005;-51,949;5341
-21,0005;-51,849;5326
-21,0005;-51,749;5356
-21,0005;-51,649;5371
-21,0005;-51,549;5372
-21,0005;-51,449;5378
-21,0005;-51,349;5381
-21,0005;-51,249;5386
-21,0005;-51,149;5388
-21,0005;-51,049;5389
-21,0005;-50,949;5379
-21,0005;-50,849;5365
-21,0005;-50,749;5356
-21,0005;-50,649;5370
-21,0005;-50,549;5329
-21,0005;-50,449;5345
-21,0005;-50,349;5339
-21,0005;-50,249;5356
-21,0005;-50,149;5376
-21,0005;-50,049;5368
-21,0005;-49,949;5366
-21,0005;-49,849;5365
-21,0005;-49,749;5355
-21,0005;-49,649;5351
-21,0005;-49,549;5357
-21,0005;-49,449;5353
-21,0005;-49,349;5351
-21,0005;-49,249;5359
-21,0005;-49,149;5355
-21,0005;-49,049;5363
-21,0005;-48,949;5365
-21,0005;-48,849;5367
-21,0005;-48,749;5367
-21,0005;-48,649;5378
-21,0005;-48,549;5366
-21,0005;-48,449;5356
-21,0005;-48,349;5364
-21,0005;-48,249;5376
-21,0005;-48,149;5385
-21,0005;-48,049;5392
-21,0005;-47,949;5366
-21,0005;-47,849;5342
-21,0005;-47,749;5336
-21,0005;-47,649;5289
-21,0005;-47,549;5260
-21,0005;-47,449;5289
-21,0005;-47,349;5283
-21,0005;-47,249;5279
-21,0005;-47,149;5288
-21,0005;-47,049;5288
-21,0005;-46,949;5261
-21,0005;-46,849;5255
-21,0005;-46,749;5224
-21,0005;-46,649;5223
-21,0005;-46,549;5235
-21,0005;-46,449;5222
-21,0005;-46,349;5206
-21,0005;-46,249;5194
-21,0005;-46,149;5204
-21,0005;-46,049;5203
-21,0005;-45,949;5170
-21,0005;-45,849;5159
-21,0005;-45,749;5163
-21,0005;-45,649;5160
-21,0005;-45,549;5219
-21,0005;-45,449;5198
-21,0005;-45,349;5191
-21,0005;-45,249;5191
-21,0005;-45,149;5197
-21,0005;-45,049;5178
-21,0005;-44,949;5136
-21,0005;-44,849;5116
-21,0005;-44,749;5121
-21,0005;-44,649;5101
-21,0005;-44,549;5092
-21,0005;-44,449;5079
-21,0005;-44,349;5052
-21,0005;-44,249;5029
-21,0005;-44,149;5021
-21,0005;-44,049;5012
-21,0005;-43,949;5013
-21,0005;-43,849;5016
-21,0005;-43,749;4935
-21,0005;-43,649;4879
-21,0005;-43,549;4875
-21,0005;-43,449;4864
-21,0005;-43,349;4861
-21,0005;-43,249;4836
-21,0005;-43,149;4845
-21,0005;-43,049;4851
-21,0005;-42,949;4877
-21,0005;-42,849;5000
-21,0005;-42,749;5068
-21,0005;-42,649;5052
-21,0005;-42,549;4824
-21,0005;-42,449;4827
-21,0005;-42,349;4992
-21,0005;-42,249;4986
-21,0005;-42,149;4961
-21,0005;-42,049;5104
-21,0005;-41,949;5126
-21,0005;-41,849;5024
-21,0005;-41,749;4958
-21,0005;-41,649;4993
-21,0005;-41,549;4892
-21,0005;-41,449;4925
-21,0005;-41,349;4984
-21,0005;-41,249;4987
-21,0005;-41,149;5051
-21,0005;-41,049;5132
-21,0005;-40,949;5182
-21,0005;-40,849;5214
-20,9005;-57,949;5102
-20,9005;-57,849;5120
-20,9005;-57,749;5114
-20,9005;-57,649;5108
-20,9005;-57,549;5088
-20,9005;-57,449;5095
-20,9005;-57,349;5104
-20,9005;-57,249;5110
-20,9005;-57,149;5123
-20,9005;-57,049;5121
-20,9005;-56,949;5102
-20,9005;-56,849;5056
-20,9005;-56,749;5047
-20,9005;-56,649;5062
-20,9005;-56,549;5104
-20,9005;-56,449;5150
-20,9005;-56,349;5158
-20,9005;-56,249;5175
-20,9005;-56,149;5178
-20,9005;-56,049;5181
-20,9005;-55,949;5188
-20,9005;-55,849;5196
-20,9005;-55,749;5217
-20,9005;-55,649;5212
-20,9005;-55,549;5199
-20,9005;-55,449;5203
-20,9005;-55,349;5214
-20,9005;-55,249;5215
-20,9005;-55,149;5220
-20,9005;-55,049;5217
-20,9005;-54,949;5218
-20,9005;-54,849;5220
-20,9005;-54,749;5198
-20,9005;-54,649;5196
-20,9005;-54,549;5196
-20,9005;-54,449;5200
-20,9005;-54,349;5181
-20,9005;-54,249;5184
-20,9005;-54,149;5178
-20,9005;-54,049;5185
-20,9005;-53,949;5186
-20,9005;-53,849;5198
-20,9005;-53,749;5207
-20,9005;-53,649;5241
-20,9005;-53,549;5242
-20,9005;-53,449;5250
-20,9005;-53,349;5256
-20,9005;-53,249;5247
-20,9005;-53,149;5248
-20,9005;-53,049;5261
-20,9005;-52,949;5285
-20,9005;-52,849;5293
-20,9005;-52,749;5295
-20,9005;-52,649;5307
-20,9005;-52,549;5319
-20,9005;-52,449;5318
-20,9005;-52,349;5316
-20,9005;-52,249;5316
-20,9005;-52,149;5316
-20,9005;-52,049;5329
-20,9005;-51,949;5340
-20,9005;-51,849;5339
-20,9005;-51,749;5367
-20,9005;-51,649;5381
-20,9005;-51,549;5388
-20,9005;-51,449;5389
-20,9005;-51,349;5394
-20,9005;-51,249;5394
-20,9005;-51,149;5403
-20,9005;-51,049;5407
-20,9005;-50,949;5380
-20,9005;-50,849;5358
-20,9005;-50,749;5346
-20,9005;-50,649;5366
-20,9005;-50,549;5366
-20,9005;-50,449;5371
-20,9005;-50,349;5366
-20,9005;-50,249;5365
-20,9005;-50,149;5378
-20,9005;-50,049;5371
-20,9005;-49,949;5370
-20,9005;-49,849;5371
-20,9005;-49,749;5374
-20,9005;-49,649;5368
-20,9005;-49,549;5370
-20,9005;-49,449;5349
-20,9005;-49,349;5346
-20,9005;-49,249;5367
-20,9005;-49,149;5372
-20,9005;-49,049;5376
-20,9005;-48,949;5383
-20,9005;-48,849;5379
-20,9005;-48,749;5372
-20,9005;-48,649;5388
-20,9005;-48,549;5367
-20,9005;-48,449;5368
-20,9005;-48,349;5382
-20,9005;-48,249;5397
-20,9005;-48,149;5391
-20,9005;-48,049;5388
-20,9005;-47,949;5368
-20,9005;-47,849;5341
-20,9005;-47,749;5323
-20,9005;-47,649;5313
-20,9005;-47,549;5316
-20,9005;-47,449;5333
-20,9005;-47,349;5314
-20,9005;-47,249;5300
-20,9005;-47,149;5305
-20,9005;-47,049;5304
-20,9005;-46,949;5306
-20,9005;-46,849;5323
-20,9005;-46,749;5300
-20,9005;-46,649;5303
-20,9005;-46,549;5290
-20,9005;-46,449;5284
-20,9005;-46,349;5279
-20,9005;-46,249;5275
-20,9005;-46,149;5259
-20,9005;-46,049;5225
-20,9005;-45,949;5231
-20,9005;-45,849;5243
-20,9005;-45,749;5259
-20,9005;-45,649;5249
-20,9005;-45,549;5240
-20,9005;-45,449;5235
-20,9005;-45,349;5218
-20,9005;-45,249;5183
-20,9005;-45,149;5178
-20,9005;-45,049;5169
-20,9005;-44,949;5150
-20,9005;-44,849;5136
-20,9005;-44,749;5146
-20,9005;-44,649;5150
-20,9005;-44,549;5126
-20,9005;-44,449;5103
-20,9005;-44,349;5084
-20,9005;-44,249;5058
-20,9005;-44,149;5033
-20,9005;-44,049;5032
-20,9005;-43,949;5050
-20,9005;-43,849;5034
-20,9005;-43,749;4939
-20,9005;-43,649;4907
-20,9005;-43,549;4921
-20,9005;-43,449;4908
-20,9005;-43,349;4886
-20,9005;-43,249;4863
-20,9005;-43,149;4852
-20,9005;-43,049;4862
-20,9005;-42,949;4871
-20,9005;-42,849;4957
-20,9005;-42,749;5003
-20,9005;-42,649;5019
-20,9005;-42,549;4865
-20,9005;-42,449;4757
-20,9005;-42,349;4937
-20,9005;-42,249;4975
-20,9005;-42,149;4914
-20,9005;-42,049;5068
-20,9005;-41,949;5085
-20,9005;-41,849;4969
-20,9005;-41,749;4994
-20,9005;-41,649;4973
-20,9005;-41,549;4964
-20,9005;-41,449;5013
-20,9005;-41,349;5080
-20,9005;-41,249;5119
-20,9005;-41,149;5141
-20,9005;-41,049;5131
-20,9005;-40,949;5055
-20,9005;-40,849;5041
-20,9005;-40,749;5193
-20,8005;-57,949;5109
-20,8005;-57,849;5105
-20,8005;-57,749;5104
-20,8005;-57,649;5106
-20,8005;-57,549;5089
-20,8005;-57,449;5098
-20,8005;-57,349;5095
-20,8005;-57,249;5121
-20,8005;-57,149;5133
-20,8005;-57,049;5118
-20,8005;-56,949;5099
-20,8005;-56,849;5056
-20,8005;-56,749;5069
-20,8005;-56,649;5083
-20,8005;-56,549;5117
-20,8005;-56,449;5156
-20,8005;-56,349;5159
-20,8005;-56,249;5176
-20,8005;-56,149;5178
-20,8005;-56,049;5182
-20,8005;-55,949;5196
-20,8005;-55,849;5210
-20,8005;-55,749;5218
-20,8005;-55,649;5212
-20,8005;-55,549;5214
-20,8005;-55,449;5220
-20,8005;-55,349;5224
-20,8005;-55,249;5231
-20,8005;-55,149;5233
-20,8005;-55,049;5234
-20,8005;-54,949;5229
-20,8005;-54,849;5213
-20,8005;-54,749;5202
-20,8005;-54,649;5205
-20,8005;-54,549;5207
-20,8005;-54,449;5199
-20,8005;-54,349;5191
-20,8005;-54,249;5192
-20,8005;-54,149;5159
-20,8005;-54,049;5175
-20,8005;-53,949;5196
-20,8005;-53,849;5213
-20,8005;-53,749;5223
-20,8005;-53,649;5243
-20,8005;-53,549;5253
-20,8005;-53,449;5250
-20,8005;-53,349;5254
-20,8005;-53,249;5244
-20,8005;-53,149;5244
-20,8005;-53,049;5270
-20,8005;-52,949;5280
-20,8005;-52,849;5283
-20,8005;-52,749;5288
-20,8005;-52,649;5308
-20,8005;-52,549;5318
-20,8005;-52,449;5319
-20,8005;-52,349;5314
-20,8005;-52,249;5322
-20,8005;-52,149;5328
-20,8005;-52,049;5342
-20,8005;-51,949;5348
-20,8005;-51,849;5368
-20,8005;-51,749;5374
-20,8005;-51,649;5354
-20,8005;-51,549;5382
-20,8005;-51,449;5380
-20,8005;-51,349;5391
-20,8005;-51,249;5394
-20,8005;-51,149;5408
-20,8005;-51,049;5368
-20,8005;-50,949;5357
-20,8005;-50,849;5329
-20,8005;-50,749;5363
-20,8005;-50,649;5396
-20,8005;-50,549;5396
-20,8005;-50,449;5391
-20,8005;-50,349;5386
-20,8005;-50,249;5378
-20,8005;-50,149;5383
-20,8005;-50,049;5374
-20,8005;-49,949;5380
-20,8005;-49,849;5380
-20,8005;-49,749;5387
-20,8005;-49,649;5382
-20,8005;-49,549;5374
-20,8005;-49,449;5355
-20,8005;-49,349;5363
-20,8005;-49,249;5375
-20,8005;-49,149;5376
-20,8005;-49,049;5379
-20,8005;-48,949;5389
-20,8005;-48,849;5394
-20,8005;-48,749;5395
-20,8005;-48,649;5399
-20,8005;-48,549;5383
-20,8005;-48,449;5389
-20,8005;-48,349;5405
-20,8005;-48,249;5412
-20,8005;-48,149;5390
-20,8005;-48,049;5376
-20,8005;-47,949;5355
-20,8005;-47,849;5336
-20,8005;-47,749;5331
-20,8005;-47,649;5343
-20,8005;-47,549;5352
-20,8005;-47,449;5350
-20,8005;-47,349;5325
-20,8005;-47,249;5313
-20,8005;-47,149;5323
-20,8005;-47,049;5318
-20,8005;-46,949;5326
-20,8005;-46,849;5362
-20,8005;-46,749;5365
-20,8005;-46,649;5344
-20,8005;-46,549;5343
-20,8005;-46,449;5337
-20,8005;-46,349;5352
-20,8005;-46,249;5324
-20,8005;-46,149;5276
-20,8005;-46,049;5280
-20,8005;-45,949;5314
-20,8005;-45,849;5311
-20,8005;-45,749;5321
-20,8005;-45,649;5268
-20,8005;-45,549;5271
-20,8005;-45,449;5270
-20,8005;-45,349;5235
-20,8005;-45,249;5185
-20,8005;-45,149;5160
-20,8005;-45,049;5165
-20,8005;-44,949;5182
-20,8005;-44,849;5195
-20,8005;-44,749;5200
-20,8005;-44,649;5192
-20,8005;-44,549;5183
-20,8005;-44,449;5149
-20,8005;-44,349;5123
-20,8005;-44,249;5074
-20,8005;-44,149;5047
-20,8005;-44,049;5063
-20,8005;-43,949;5072
-20,8005;-43,849;5044
-20,8005;-43,749;5003
-20,8005;-43,649;4945
-20,8005;-43,549;4955
-20,8005;-43,449;4959
-20,8005;-43,349;4889
-20,8005;-43,249;4856
-20,8005;-43,149;4869
-20,8005;-43,049;4882
-20,8005;-42,949;4884
-20,8005;-42,849;4918
-20,8005;-42,749;4961
-20,8005;-42,649;5030
-20,8005;-42,549;4979
-20,8005;-42,449;4748
-20,8005;-42,349;4861
-20,8005;-42,249;4995
-20,8005;-42,149;4943
-20,8005;-42,049;5044
-20,8005;-41,949;5061
-20,8005;-41,849;4980
-20,8005;-41,749;4957
-20,8005;-41,649;4995
-20,8005;-41,549;5091
-20,8005;-41,449;5180
-20,8005;-41,349;5153
-20,8005;-41,249;5173
-20,8005;-41,149;5212
-20,8005;-41,049;5094
-20,8005;-40,949;4880
-20,8005;-40,849;4850
-20,8005;-40,749;5053
-20,8005;-40,649;5211
-20,8005;-40,549;5293
-20,7005;-57,949;5110
-20,7005;-57,849;5107
-20,7005;-57,749;5115
-20,7005;-57,649;5118
-20,7005;-57,549;5108
-20,7005;-57,449;5101
-20,7005;-57,349;5095
-20,7005;-57,249;5115
-20,7005;-57,149;5121
-20,7005;-57,049;5103
-20,7005;-56,949;5094
-20,7005;-56,849;5054
-20,7005;-56,749;5074
-20,7005;-56,649;5103
-20,7005;-56,549;5139
-20,7005;-56,449;5172
-20,7005;-56,349;5174
-20,7005;-56,249;5186
-20,7005;-56,149;5182
-20,7005;-56,049;5188
-20,7005;-55,949;5207
-20,7005;-55,849;5221
-20,7005;-55,749;5225
-20,7005;-55,649;5219
-20,7005;-55,549;5214
-20,7005;-55,449;5215
-20,7005;-55,349;5228
-20,7005;-55,249;5237
-20,7005;-55,149;5240
-20,7005;-55,049;5239
-20,7005;-54,949;5227
-20,7005;-54,849;5214
-20,7005;-54,749;5201
-20,7005;-54,649;5207
-20,7005;-54,549;5210
-20,7005;-54,449;5197
-20,7005;-54,349;5200
-20,7005;-54,249;5196
-20,7005;-54,149;5167
-20,7005;-54,049;5178
-20,7005;-53,949;5223
-20,7005;-53,849;5231
-20,7005;-53,749;5239
-20,7005;-53,649;5258
-20,7005;-53,549;5257
-20,7005;-53,449;5246
-20,7005;-53,349;5252
-20,7005;-53,249;5257
-20,7005;-53,149;5263
-20,7005;-53,049;5270
-20,7005;-52,949;5278
-20,7005;-52,849;5300
-20,7005;-52,749;5301
-20,7005;-52,649;5313
-20,7005;-52,549;5307
-20,7005;-52,449;5312
-20,7005;-52,349;5320
-20,7005;-52,249;5319
-20,7005;-52,149;5335
-20,7005;-52,049;5344
-20,7005;-51,949;5356
-20,7005;-51,849;5376
-20,7005;-51,749;5361
-20,7005;-51,649;5342
-20,7005;-51,549;5369
-20,7005;-51,449;5367
-20,7005;-51,349;5379
-20,7005;-51,249;5365
-20,7005;-51,149;5368
-20,7005;-51,049;5347
-20,7005;-50,949;5369
-20,7005;-50,849;5378
-20,7005;-50,749;5376
-20,7005;-50,649;5401
-20,7005;-50,549;5405
-20,7005;-50,449;5406
-20,7005;-50,349;5402
-20,7005;-50,249;5391
-20,7005;-50,149;5379
-20,7005;-50,049;5364
-20,7005;-49,949;5380
-20,7005;-49,849;5381
-20,7005;-49,749;5387
-20,7005;-49,649;5380
-20,7005;-49,549;5381
-20,7005;-49,449;5381
-20,7005;-49,349;5380
-20,7005;-49,249;5382
-20,7005;-49,149;5386
-20,7005;-49,049;5390
-20,7005;-48,949;5393
-20,7005;-48,849;5409
-20,7005;-48,749;5412
